FishTaxa	Latitude83	Longitude83	SITEYR
SMALLMOUTH BASS	39.50363	-79.15566	SAVA-204-S-2014
RAINBOW TROUT	39.50363	-79.15566	SAVA-204-S-2014
LONGNOSE DACE	39.50363	-79.15566	SAVA-204-S-2014
WHITE SUCKER	39.50363	-79.15566	SAVA-204-S-2014
BROOK TROUT	39.50363	-79.15566	SAVA-204-S-2014
CREEK CHUB	39.50363	-79.15566	SAVA-204-S-2014
BLUE RIDGE SCULPIN	39.50363	-79.15566	SAVA-204-S-2014
FANTAIL DARTER	39.50363	-79.15566	SAVA-204-S-2014
BLACKNOSE DACE	39.50363	-79.15566	SAVA-204-S-2014
ROCK BASS	39.50363	-79.15566	SAVA-204-S-2014
CREEK CHUB	39.50363	-79.15566	SAVA-204-S-2015
LONGNOSE DACE	39.50363	-79.15566	SAVA-204-S-2015
BLACKNOSE DACE	39.50363	-79.15566	SAVA-204-S-2015
WHITE SUCKER	39.50363	-79.15566	SAVA-204-S-2015
BLUE RIDGE SCULPIN	39.50363	-79.15566	SAVA-204-S-2015
ROCK BASS	39.50363	-79.15566	SAVA-204-S-2015
SMALLMOUTH BASS	39.50363	-79.15566	SAVA-204-S-2015
RAINBOW TROUT	39.50363	-79.15566	SAVA-204-S-2015
FANTAIL DARTER	39.50363	-79.15566	SAVA-204-S-2015
BROOK TROUT	39.50363	-79.15566	SAVA-204-S-2015
LONGNOSE DACE	39.50378	-79.15569	SAVA-204-S-2016
POTOMAC SCULPIN	39.50378	-79.15569	SAVA-204-S-2016
FANTAIL DARTER	39.50378	-79.15569	SAVA-204-S-2016
BLACKNOSE DACE	39.50378	-79.15569	SAVA-204-S-2016
WHITE SUCKER	39.50378	-79.15569	SAVA-204-S-2016
BLUE RIDGE SCULPIN	39.50378	-79.15569	SAVA-204-S-2016
BROOK TROUT	39.50378	-79.15569	SAVA-204-S-2016
ROCK BASS	39.50378	-79.15569	SAVA-204-S-2016
FANTAIL DARTER	39.65298906	-79.02937128	SAVA-206-R-2002
CREEK CHUB	39.65298906	-79.02937128	SAVA-206-R-2002
LONGNOSE DACE	39.65298906	-79.02937128	SAVA-206-R-2002
POTOMAC SCULPIN	39.65298906	-79.02937128	SAVA-206-R-2002
WHITE SUCKER	39.65298906	-79.02937128	SAVA-206-R-2002
BLACKNOSE DACE	39.65298906	-79.02937128	SAVA-206-R-2002
BROOK TROUT	39.65298906	-79.02937128	SAVA-206-R-2002
BLUE RIDGE SCULPIN	39.65298906	-79.02937128	SAVA-206-R-2002
BROOK TROUT	39.57608	-79.12081	SAVA-214-R-2016
BLUE RIDGE SCULPIN	39.57608	-79.12081	SAVA-214-R-2016
LONGNOSE DACE	39.57608	-79.12081	SAVA-214-R-2016
BLACKNOSE DACE	39.57608	-79.12081	SAVA-214-R-2016
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2000
CREEK CHUB	39.55403654	-79.1212091	SAVA-225-S-2000
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2000
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2000
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2000
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2000
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2000
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2000
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2000
BROWN TROUT	39.55403654	-79.1212091	SAVA-225-S-2000
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2000
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2001
CREEK CHUB	39.55403654	-79.1212091	SAVA-225-S-2001
COMMON SHINER	39.55403654	-79.1212091	SAVA-225-S-2001
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2001
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2001
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2001
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2001
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2001
YELLOW PERCH	39.55403654	-79.1212091	SAVA-225-S-2001
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2001
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2001
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2001
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2002
CREEK CHUB	39.55403654	-79.1212091	SAVA-225-S-2002
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2002
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2002
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2002
RAINBOW TROUT	39.55403654	-79.1212091	SAVA-225-S-2002
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2002
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2002
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2002
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2002
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2002
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2003
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2003
CREEK CHUB	39.55403654	-79.1212091	SAVA-225-S-2003
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2003
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2003
RAINBOW TROUT	39.55403654	-79.1212091	SAVA-225-S-2003
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2003
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2003
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2003
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2003
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2003
BROWN TROUT	39.55403654	-79.1212091	SAVA-225-S-2003
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2004
CREEK CHUB	39.55403654	-79.1212091	SAVA-225-S-2004
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2004
COMMON SHINER	39.55403654	-79.1212091	SAVA-225-S-2004
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2004
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2004
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2004
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2004
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2004
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2004
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2004
BROWN TROUT	39.55403654	-79.1212091	SAVA-225-S-2004
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2005
COMMON SHINER	39.55403654	-79.1212091	SAVA-225-S-2005
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2005
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2005
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2005
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2005
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2005
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2005
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2005
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2005
COMMON SHINER	39.55403654	-79.1212091	SAVA-225-S-2006
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2006
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2006
CREEK CHUB	39.55403654	-79.1212091	SAVA-225-S-2006
RAINBOW TROUT	39.55403654	-79.1212091	SAVA-225-S-2006
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2006
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2006
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2006
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2006
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2006
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2006
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2006
FANTAIL DARTER	39.55403654	-79.1212091	SAVA-225-S-2007
COMMON SHINER	39.55403654	-79.1212091	SAVA-225-S-2007
CUTLIP MINNOW	39.55403654	-79.1212091	SAVA-225-S-2007
RIVER CHUB	39.55403654	-79.1212091	SAVA-225-S-2007
POTOMAC SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2007
RAINBOW TROUT	39.55403654	-79.1212091	SAVA-225-S-2007
LONGNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2007
WHITE SUCKER	39.55403654	-79.1212091	SAVA-225-S-2007
ROSYSIDE DACE	39.55403654	-79.1212091	SAVA-225-S-2007
BLUE RIDGE SCULPIN	39.55403654	-79.1212091	SAVA-225-S-2007
BLACKNOSE DACE	39.55403654	-79.1212091	SAVA-225-S-2007
BROWN TROUT	39.55403654	-79.1212091	SAVA-225-S-2007
CENTRAL STONEROLLER	39.55403654	-79.1212091	SAVA-225-S-2007
BROOK TROUT	39.55403654	-79.1212091	SAVA-225-S-2007
BLUE RIDGE SCULPIN	39.60044483	-79.06987947	SAVA-225-S-2008
FANTAIL DARTER	39.60044483	-79.06987947	SAVA-225-S-2008
NORTHERN HOGSUCKER	39.60044483	-79.06987947	SAVA-225-S-2008
RAINBOW TROUT	39.60044483	-79.06987947	SAVA-225-S-2008
CREEK CHUB	39.60044483	-79.06987947	SAVA-225-S-2008
BROWN TROUT	39.60044483	-79.06987947	SAVA-225-S-2008
ROSYSIDE DACE	39.60044483	-79.06987947	SAVA-225-S-2008
POTOMAC SCULPIN	39.60044483	-79.06987947	SAVA-225-S-2008
LONGNOSE DACE	39.60044483	-79.06987947	SAVA-225-S-2008
BLACKNOSE DACE	39.60044483	-79.06987947	SAVA-225-S-2008
CUTLIP MINNOW	39.60044483	-79.06987947	SAVA-225-S-2008
WHITE SUCKER	39.60044483	-79.06987947	SAVA-225-S-2008
BROOK TROUT	39.60044483	-79.06987947	SAVA-225-S-2008
FANTAIL DARTER	39.60044483	-79.06987947	SAVA-225-S-2009
CREEK CHUB	39.60044483	-79.06987947	SAVA-225-S-2009
BROOK TROUT	39.60044483	-79.06987947	SAVA-225-S-2009
LONGNOSE DACE	39.60044483	-79.06987947	SAVA-225-S-2009
POTOMAC SCULPIN	39.60044483	-79.06987947	SAVA-225-S-2009
BLUE RIDGE SCULPIN	39.60044483	-79.06987947	SAVA-225-S-2009
ROSYSIDE DACE	39.60044483	-79.06987947	SAVA-225-S-2009
CENTRAL STONEROLLER	39.60044483	-79.06987947	SAVA-225-S-2009
CUTLIP MINNOW	39.60044483	-79.06987947	SAVA-225-S-2009
WHITE SUCKER	39.60044483	-79.06987947	SAVA-225-S-2009
BLACKNOSE DACE	39.60044483	-79.06987947	SAVA-225-S-2009
CUTLIP MINNOW	39.600445	-79.069879	SAVA-225-S-2010
BROOK TROUT	39.600445	-79.069879	SAVA-225-S-2010
LONGNOSE DACE	39.600445	-79.069879	SAVA-225-S-2010
BLACKNOSE DACE	39.600445	-79.069879	SAVA-225-S-2010
POTOMAC SCULPIN	39.600445	-79.069879	SAVA-225-S-2010
BLUE RIDGE SCULPIN	39.600445	-79.069879	SAVA-225-S-2010
ROSYSIDE DACE	39.600445	-79.069879	SAVA-225-S-2010
RAINBOW TROUT	39.600445	-79.069879	SAVA-225-S-2010
CREEK CHUB	39.600445	-79.069879	SAVA-225-S-2010
FANTAIL DARTER	39.600445	-79.069879	SAVA-225-S-2010
WHITE SUCKER	39.600445	-79.069879	SAVA-225-S-2010
POTOMAC SCULPIN	39.600445	-79.069879	SAVA-225-S-2011
BROOK TROUT	39.600445	-79.069879	SAVA-225-S-2011
FANTAIL DARTER	39.600445	-79.069879	SAVA-225-S-2011
BLUE RIDGE SCULPIN	39.600445	-79.069879	SAVA-225-S-2011
BLACKNOSE DACE	39.600445	-79.069879	SAVA-225-S-2011
LONGNOSE DACE	39.600445	-79.069879	SAVA-225-S-2011
ROSYSIDE DACE	39.600445	-79.069879	SAVA-225-S-2011
CUTLIP MINNOW	39.600445	-79.069879	SAVA-225-S-2011
WHITE SUCKER	39.600445	-79.069879	SAVA-225-S-2011
BLACKNOSE DACE	39.5993	-79.06689	SAVA-225-S-2012
BROOK TROUT	39.5993	-79.06689	SAVA-225-S-2012
BLUE RIDGE SCULPIN	39.5993	-79.06689	SAVA-225-S-2012
POTOMAC SCULPIN	39.5993	-79.06689	SAVA-225-S-2012
CREEK CHUB	39.5993	-79.06689	SAVA-225-S-2012
WHITE SUCKER	39.5993	-79.06689	SAVA-225-S-2012
ROSYSIDE DACE	39.5993	-79.06689	SAVA-225-S-2012
FANTAIL DARTER	39.5993	-79.06689	SAVA-225-S-2012
CUTLIP MINNOW	39.5993	-79.06689	SAVA-225-S-2012
LONGNOSE DACE	39.5993	-79.06689	SAVA-225-S-2012
RAINBOW TROUT	39.5993	-79.06689	SAVA-225-S-2013
CREEK CHUB	39.5993	-79.06689	SAVA-225-S-2013
ROSYSIDE DACE	39.5993	-79.06689	SAVA-225-S-2013
POTOMAC SCULPIN	39.5993	-79.06689	SAVA-225-S-2013
FANTAIL DARTER	39.5993	-79.06689	SAVA-225-S-2013
BLUE RIDGE SCULPIN	39.5993	-79.06689	SAVA-225-S-2013
COMMON SHINER	39.5993	-79.06689	SAVA-225-S-2013
BROOK TROUT	39.5993	-79.06689	SAVA-225-S-2013
LONGNOSE DACE	39.5993	-79.06689	SAVA-225-S-2013
BLACKNOSE DACE	39.5993	-79.06689	SAVA-225-S-2013
CUTLIP MINNOW	39.5993	-79.06689	SAVA-225-S-2013
WHITE SUCKER	39.5993	-79.06689	SAVA-225-S-2013
WHITE SUCKER	39.5993	-79.06689	SAVA-225-S-2014
BROOK TROUT	39.5993	-79.06689	SAVA-225-S-2014
BLACKNOSE DACE	39.5993	-79.06689	SAVA-225-S-2014
LONGNOSE DACE	39.5993	-79.06689	SAVA-225-S-2014
FANTAIL DARTER	39.5993	-79.06689	SAVA-225-S-2014
BLUE RIDGE SCULPIN	39.5993	-79.06689	SAVA-225-S-2014
ROSYSIDE DACE	39.5993	-79.06689	SAVA-225-S-2014
CREEK CHUB	39.5993	-79.06689	SAVA-225-S-2014
POTOMAC SCULPIN	39.5993	-79.06689	SAVA-225-S-2014
COMMON SHINER	39.5993	-79.06689	SAVA-225-S-2014
BROWN TROUT	39.5993	-79.06689	SAVA-225-S-2014
CUTLIP MINNOW	39.5993	-79.06689	SAVA-225-S-2014
BLUE RIDGE SCULPIN	39.5993	-79.06689	SAVA-225-S-2015
CUTLIP MINNOW	39.5993	-79.06689	SAVA-225-S-2015
BROOK TROUT	39.5993	-79.06689	SAVA-225-S-2015
LONGNOSE DACE	39.5993	-79.06689	SAVA-225-S-2015
BLACKNOSE DACE	39.5993	-79.06689	SAVA-225-S-2015
ROSYSIDE DACE	39.5993	-79.06689	SAVA-225-S-2015
CREEK CHUB	39.5993	-79.06689	SAVA-225-S-2015
POTOMAC SCULPIN	39.5993	-79.06689	SAVA-225-S-2015
WHITE SUCKER	39.5993	-79.06689	SAVA-225-S-2015
COMMON SHINER	39.5993	-79.06689	SAVA-225-S-2015
FANTAIL DARTER	39.5993	-79.06689	SAVA-225-S-2015
BROOK TROUT	39.5993	-79.06689	SAVA-225-S-2016
CREEK CHUB	39.5993	-79.06689	SAVA-225-S-2016
POTOMAC SCULPIN	39.5993	-79.06689	SAVA-225-S-2016
LONGNOSE DACE	39.5993	-79.06689	SAVA-225-S-2016
ROSYSIDE DACE	39.5993	-79.06689	SAVA-225-S-2016
BLACKNOSE DACE	39.5993	-79.06689	SAVA-225-S-2016
FANTAIL DARTER	39.5993	-79.06689	SAVA-225-S-2016
BLUE RIDGE SCULPIN	39.5993	-79.06689	SAVA-225-S-2016
WHITE SUCKER	39.5993	-79.06689	SAVA-225-S-2016
BROWN TROUT	39.5993	-79.06689	SAVA-225-S-2016
CUTLIP MINNOW	39.5993	-79.06689	SAVA-225-S-2016
BLUE RIDGE SCULPIN	39.53956884	-79.20833049	SAVA-276-S-2000
BROOK TROUT	39.53956884	-79.20833049	SAVA-276-S-2000
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2001
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2001
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2002
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2002
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2003
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2003
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2004
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2004
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2005
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2005
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2006
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2006
BLUE RIDGE SCULPIN	39.54138733	-79.21416935	SAVA-276-S-2007
BROOK TROUT	39.54138733	-79.21416935	SAVA-276-S-2007
BROOK TROUT	39.53374406	-79.20027184	SAVA-276-S-2008
BLUE RIDGE SCULPIN	39.53374406	-79.20027184	SAVA-276-S-2008
BLUE RIDGE SCULPIN	39.53374406	-79.20027184	SAVA-276-S-2009
BROOK TROUT	39.53374406	-79.20027184	SAVA-276-S-2009
BROOK TROUT	39.53374406	-79.20027184	SAVA-276-S-2010
BLUE RIDGE SCULPIN	39.53374406	-79.20027184	SAVA-276-S-2010
BROOK TROUT	39.533744	-79.200272	SAVA-276-S-2011
BLUE RIDGE SCULPIN	39.533744	-79.200272	SAVA-276-S-2011
BLUE RIDGE SCULPIN	39.54119	-79.21349	SAVA-276-S-2012
BROOK TROUT	39.54119	-79.21349	SAVA-276-S-2012
BLUE RIDGE SCULPIN	39.54119	-79.21349	SAVA-276-S-2013
BLUE RIDGE SCULPIN	39.54119	-79.21349	SAVA-276-S-2014
BROOK TROUT	39.54119	-79.21349	SAVA-276-S-2014
BLUE RIDGE SCULPIN	39.54119	-79.21349	SAVA-276-S-2015
BROOK TROUT	39.54119	-79.21349	SAVA-276-S-2015
BLUE RIDGE SCULPIN	39.54123	-79.21349	SAVA-276-S-2016
LONGNOSE DACE	39.6425	-79.0217	SAVA-301-D-2012
BLACKNOSE DACE	39.6425	-79.0217	SAVA-301-D-2012
BLUE RIDGE SCULPIN	39.6425	-79.0217	SAVA-301-D-2012
ROSYSIDE DACE	39.6425	-79.0217	SAVA-301-D-2012
POTOMAC SCULPIN	39.6425	-79.0217	SAVA-301-D-2012
COMMON SHINER	39.6425	-79.0217	SAVA-301-D-2012
WHITE SUCKER	39.6425	-79.0217	SAVA-301-D-2012
FANTAIL DARTER	39.6425	-79.0217	SAVA-301-D-2012
BROOK TROUT	39.6425	-79.0217	SAVA-301-D-2012
CUTLIP MINNOW	39.6425	-79.0217	SAVA-301-D-2012
CREEK CHUB	39.6425	-79.0217	SAVA-301-D-2012
CREEK CHUB	39.6425	-79.0217	SAVA-301-D-2013
FANTAIL DARTER	39.6425	-79.0217	SAVA-301-D-2013
WHITE SUCKER	39.6425	-79.0217	SAVA-301-D-2013
POTOMAC SCULPIN	39.6425	-79.0217	SAVA-301-D-2013
CUTLIP MINNOW	39.6425	-79.0217	SAVA-301-D-2013
BLACKNOSE DACE	39.6425	-79.0217	SAVA-301-D-2013
BLUE RIDGE SCULPIN	39.6425	-79.0217	SAVA-301-D-2013
LONGNOSE DACE	39.6425	-79.0217	SAVA-301-D-2013
COMMON SHINER	39.6425	-79.0217	SAVA-301-D-2013
BROOK TROUT	39.6425	-79.0217	SAVA-301-D-2013
ROSYSIDE DACE	39.6425	-79.0217	SAVA-301-D-2013
LONGNOSE DACE	39.6425	-79.0217	SAVA-301-D-2014
BROOK TROUT	39.6425	-79.0217	SAVA-301-D-2014
PUMPKINSEED	39.6425	-79.0217	SAVA-301-D-2014
BLUE RIDGE SCULPIN	39.6425	-79.0217	SAVA-301-D-2014
FANTAIL DARTER	39.6425	-79.0217	SAVA-301-D-2014
ROSYSIDE DACE	39.6425	-79.0217	SAVA-301-D-2014
CREEK CHUB	39.6425	-79.0217	SAVA-301-D-2014
CUTLIP MINNOW	39.6425	-79.0217	SAVA-301-D-2014
BLACKNOSE DACE	39.6425	-79.0217	SAVA-301-D-2014
WHITE SUCKER	39.6425	-79.0217	SAVA-301-D-2014
POTOMAC SCULPIN	39.6425	-79.0217	SAVA-301-D-2014
COMMON SHINER	39.6425	-79.0217	SAVA-301-D-2014
FANTAIL DARTER	39.57653592	-79.09702513	SAVA-308-R-2002
COMMON SHINER	39.57653592	-79.09702513	SAVA-308-R-2002
CUTLIP MINNOW	39.57653592	-79.09702513	SAVA-308-R-2002
FALLFISH	39.57653592	-79.09702513	SAVA-308-R-2002
LONGNOSE DACE	39.57653592	-79.09702513	SAVA-308-R-2002
POTOMAC SCULPIN	39.57653592	-79.09702513	SAVA-308-R-2002
RIVER CHUB	39.57653592	-79.09702513	SAVA-308-R-2002
MARGINED MADTOM	39.57653592	-79.09702513	SAVA-308-R-2002
NORTHERN HOGSUCKER	39.57653592	-79.09702513	SAVA-308-R-2002
WHITE SUCKER	39.57653592	-79.09702513	SAVA-308-R-2002
ROCK BASS	39.57653592	-79.09702513	SAVA-308-R-2002
ROSYSIDE DACE	39.57653592	-79.09702513	SAVA-308-R-2002
BROWN TROUT	39.57653592	-79.09702513	SAVA-308-R-2002
BLACKNOSE DACE	39.57653592	-79.09702513	SAVA-308-R-2002
BROOK TROUT	39.57653592	-79.09702513	SAVA-308-R-2002
CENTRAL STONEROLLER	39.57653592	-79.09702513	SAVA-308-R-2002
BLUE RIDGE SCULPIN	39.57653592	-79.09702513	SAVA-308-R-2002
FANTAIL DARTER	39.52454445	-79.18003637	SAVA-312-R-2002
LONGNOSE DACE	39.52454445	-79.18003637	SAVA-312-R-2002
BLUE RIDGE SCULPIN	39.52454445	-79.18003637	SAVA-312-R-2002
BROOK TROUT	39.52454445	-79.18003637	SAVA-312-R-2002
BLACKNOSE DACE	39.52454445	-79.18003637	SAVA-312-R-2002
LONGNOSE DACE	39.49024225	-79.09162106	SAVA-401-R-2002
RAINBOW TROUT	39.49024225	-79.09162106	SAVA-401-R-2002
WHITE SUCKER	39.49024225	-79.09162106	SAVA-401-R-2002
BROWN TROUT	39.49024225	-79.09162106	SAVA-401-R-2002
BROOK TROUT	39.49024225	-79.09162106	SAVA-401-R-2002
BLUE RIDGE SCULPIN	39.49024225	-79.09162106	SAVA-401-R-2002
FANTAIL DARTER	39.5033706	-79.13018723	SAVA-410-R-2002
RAINBOW TROUT	39.5033706	-79.13018723	SAVA-410-R-2002
POTOMAC SCULPIN	39.5033706	-79.13018723	SAVA-410-R-2002
LONGNOSE DACE	39.5033706	-79.13018723	SAVA-410-R-2002
YELLOW PERCH	39.5033706	-79.13018723	SAVA-410-R-2002
ROCK BASS	39.5033706	-79.13018723	SAVA-410-R-2002
WHITE SUCKER	39.5033706	-79.13018723	SAVA-410-R-2002
BROOK TROUT	39.5033706	-79.13018723	SAVA-410-R-2002
BLACKNOSE DACE	39.5033706	-79.13018723	SAVA-410-R-2002
BLUE RIDGE SCULPIN	39.5033706	-79.13018723	SAVA-410-R-2002
BROWN TROUT	39.5033706	-79.13018723	SAVA-410-R-2002
LONGNOSE DACE	39.48591433	-79.08332646	SAVA-414-R-2002
RAINBOW TROUT	39.48591433	-79.08332646	SAVA-414-R-2002
BLUE RIDGE SCULPIN	39.48591433	-79.08332646	SAVA-414-R-2002
BROOK TROUT	39.48591433	-79.08332646	SAVA-414-R-2002
BROWN TROUT	39.48591433	-79.08332646	SAVA-414-R-2002
CREEK CHUB	39.415088	-77.072713	SBPA-101-A-2009
CUTLIP MINNOW	39.415088	-77.072713	SBPA-101-A-2009
LARGEMOUTH BASS	39.415088	-77.072713	SBPA-101-A-2009
AMERICAN EEL	39.415088	-77.072713	SBPA-101-A-2009
WHITE SUCKER	39.415088	-77.072713	SBPA-101-A-2009
TESSELLATED DARTER	39.415088	-77.072713	SBPA-101-A-2009
BLACKNOSE DACE	39.415088	-77.072713	SBPA-101-A-2009
COMMON SHINER	39.415088	-77.072713	SBPA-101-A-2009
LONGNOSE DACE	39.415088	-77.072713	SBPA-101-A-2009
GREEN SUNFISH	39.415088	-77.072713	SBPA-101-A-2009
CENTRAL STONEROLLER	39.415088	-77.072713	SBPA-101-A-2009
NORTHERN HOGSUCKER	39.415088	-77.072713	SBPA-101-A-2009
ROSYSIDE DACE	39.415088	-77.072713	SBPA-101-A-2009
BLUE RIDGE SCULPIN	39.415088	-77.072713	SBPA-101-A-2009
BROWN TROUT	39.415088	-77.072713	SBPA-101-A-2009
CREEK CHUB	39.39230738	-77.06591548	SBPA-103-R-2000
LARGEMOUTH BASS	39.39230738	-77.06591548	SBPA-103-R-2000
WHITE SUCKER	39.39230738	-77.06591548	SBPA-103-R-2000
BLACKNOSE DACE	39.39230738	-77.06591548	SBPA-103-R-2000
BLUE RIDGE SCULPIN	39.39230738	-77.06591548	SBPA-103-R-2000
BLUEGILL	39.39230738	-77.06591548	SBPA-103-R-2000
LARGEMOUTH BASS	39.40803156	-77.03309568	SBPA-104-R-2000
BLACKNOSE DACE	39.40803156	-77.03309568	SBPA-104-R-2000
BLUE RIDGE SCULPIN	39.40803156	-77.03309568	SBPA-104-R-2000
BLUE RIDGE SCULPIN	39.40844	-77.03291	SBPA-104-R-2014
BLACKNOSE DACE	39.40844	-77.03291	SBPA-104-R-2014
ROSYSIDE DACE	39.40844	-77.03291	SBPA-104-R-2014
CREEK CHUB	39.40844	-77.03291	SBPA-104-R-2014
BLUE RIDGE SCULPIN	39.35933105	-76.95571518	SBPA-105-R-2000
CREEK CHUB	39.44814	-77.06776	SBPA-105-R-2007
WHITE SUCKER	39.44814	-77.06776	SBPA-105-R-2007
TESSELLATED DARTER	39.44814	-77.06776	SBPA-105-R-2007
ROSYSIDE DACE	39.44814	-77.06776	SBPA-105-R-2007
BLUE RIDGE SCULPIN	39.44814	-77.06776	SBPA-105-R-2007
BLACKNOSE DACE	39.44814	-77.06776	SBPA-105-R-2007
BLUEGILL	39.44814	-77.06776	SBPA-105-R-2007
BROWN TROUT	39.44814	-77.06776	SBPA-105-R-2007
CREEK CHUB	39.39707	-77.09098	SBPA-106-R-2007
ROSYSIDE DACE	39.39707	-77.09098	SBPA-106-R-2007
BLUE RIDGE SCULPIN	39.39707	-77.09098	SBPA-106-R-2007
BLACKNOSE DACE	39.39707	-77.09098	SBPA-106-R-2007
LONGNOSE DACE	39.34792091	-76.91658734	SBPA-108-R-2000
ROSYSIDE DACE	39.34792091	-76.91658734	SBPA-108-R-2000
CENTRAL STONEROLLER	39.34792091	-76.91658734	SBPA-108-R-2000
BLUNTNOSE MINNOW	39.34792091	-76.91658734	SBPA-108-R-2000
BLACKNOSE DACE	39.34792091	-76.91658734	SBPA-108-R-2000
BLUE RIDGE SCULPIN	39.34792091	-76.91658734	SBPA-108-R-2000
LONGNOSE DACE	39.34768	-76.91602	SBPA-108-R-2014
